order_id,full_name,city,brand_name,STATE,order_date,total_units,revenue,product_name,category_name,store_name,sales_rep
1191,Ken Charles,Monsey,Trek,NY,2017-10-17,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1191,Ken Charles,Monsey,Trek,NY,2017-10-17,2,419.98,Trek Precaliber 16 Boys - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
1192,Douglass Blankenship,Albany,Electra,NY,2017-10-17,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
1192,Douglass Blankenship,Albany,Haro,NY,2017-10-17,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1192,Douglass Blankenship,Albany,Trek,NY,2017-10-17,2,379.98,Trek Precaliber 12 Girls - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
1193,Adrien Hunter,Rego Park,Surly,NY,2017-10-17,1,999.99,Surly Big Dummy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
1193,Adrien Hunter,Rego Park,Trek,NY,2017-10-17,2,299.98,Trek Boy's Kickster - 2015/2017,Children Bicycles,Baldwin Bikes,Venita Daniel
1194,Bong Hebert,Torrance,Sun Bicycles,CA,2017-10-19,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
1194,Bong Hebert,Torrance,Sun Bicycles,CA,2017-10-19,1,109.99,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland
1194,Bong Hebert,Torrance,Sun Bicycles,CA,2017-10-19,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland
1194,Bong Hebert,Torrance,Trek,CA,2017-10-19,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
1195,Molly Langley,Holbrook,Surly,NY,2017-10-19,1,875.99,Surly Steamroller - 2017,Road Bikes,Baldwin Bikes,Venita Daniel
1196,Vance Taylor,Lancaster,Surly,NY,2017-10-19,1,749.99,Surly Ogre Frameset - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer
1197,Barton Crosby,Bellmore,Electra,NY,2017-10-21,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1197,Barton Crosby,Bellmore,Sun Bicycles,NY,2017-10-21,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
1197,Barton Crosby,Bellmore,Sun Bicycles,NY,2017-10-21,2,899.98,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
1197,Barton Crosby,Bellmore,Trek,NY,2017-10-21,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer
1198,Shanelle Anderson,Bethpage,Sun Bicycles,NY,2017-10-22,1,533.99,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel
1199,Eliz Whitney,Fullerton,Haro,CA,2017-10-23,2,499.98,Haro Shredder Pro 20 - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland
1199,Eliz Whitney,Fullerton,Sun Bicycles,CA,2017-10-23,2,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland
1199,Eliz Whitney,Fullerton,Trek,CA,2017-10-23,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
1200,Cesar Jackson,Liverpool,Trek,NY,2017-10-23,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1201,Candis Harding,Ballston Spa,Electra,NY,2017-10-23,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1201,Candis Harding,Ballston Spa,Electra,NY,2017-10-23,1,299.99,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Baldwin Bikes,Marcelene Boyer
1201,Candis Harding,Ballston Spa,Electra,NY,2017-10-23,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
1201,Candis Harding,Ballston Spa,Pure Cycles,NY,2017-10-23,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1201,Candis Harding,Ballston Spa,Pure Cycles,NY,2017-10-23,2,898.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1202,Antony Atkinson,Smithtown,Sun Bicycles,NY,2017-10-24,2,219.98,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
1203,Tam Fisher,Rochester,Surly,NY,2017-10-25,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
1203,Tam Fisher,Rochester,Trek,NY,2017-10-25,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,Venita Daniel
1204,Piedad Irwin,Coram,Haro,NY,2017-10-25,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1205,Risa Gallagher,Rocklin,Haro,CA,2017-10-26,1,209.99,Haro Shredder 20 - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland
1205,Risa Gallagher,Rocklin,Haro,CA,2017-10-26,2,2819.98,Haro SR 1.3 - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
1205,Risa Gallagher,Rocklin,Sun Bicycles,CA,2017-10-26,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
1205,Risa Gallagher,Rocklin,Sun Bicycles,CA,2017-10-26,2,805.98,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
1205,Risa Gallagher,Rocklin,Sun Bicycles,CA,2017-10-26,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland
1206,Anya Contreras,East Northport,Sun Bicycles,NY,2017-10-26,1,749.99,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1206,Anya Contreras,East Northport,Trek,NY,2017-10-26,1,999.99,Trek X-Caliber 8 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1207,Cami Williamson,Massapequa,Electra,NY,2017-10-26,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
1207,Cami Williamson,Massapequa,Sun Bicycles,NY,2017-10-26,1,481.99,Sun Bicycles Streamway - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
1207,Cami Williamson,Massapequa,Sun Bicycles,NY,2017-10-26,1,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
1208,Qiana Jackson,East Northport,Electra,NY,2017-10-26,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1208,Qiana Jackson,East Northport,Electra,NY,2017-10-26,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1208,Qiana Jackson,East Northport,Sun Bicycles,NY,2017-10-26,2,693.98,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1208,Qiana Jackson,East Northport,Trek,NY,2017-10-26,2,299.98,Trek Girl's Kickster - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
1208,Qiana Jackson,East Northport,Trek,NY,2017-10-26,1,189.99,Trek Precaliber 12 Boys - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
1209,Lekisha Pope,Freeport,Electra,NY,2017-10-26,1,349.99,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
1209,Lekisha Pope,Freeport,Trek,NY,2017-10-26,1,209.99,Trek Precaliber 16 Boys - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
1210,Andria Rivers,Amarillo,Electra,TX,2017-10-26,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Rowlett Bikes,Kali Vargas
1210,Andria Rivers,Amarillo,Sun Bicycles,TX,2017-10-26,2,1295.98,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
1210,Andria Rivers,Amarillo,Sun Bicycles,TX,2017-10-26,1,109.99,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Rowlett Bikes,Kali Vargas
1210,Andria Rivers,Amarillo,Sun Bicycles,TX,2017-10-26,2,1665.98,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Rowlett Bikes,Kali Vargas
1210,Andria Rivers,Amarillo,Surly,TX,2017-10-26,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas
1211,Lizzette Stein,Orchard Park,Electra,NY,2017-10-27,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1211,Lizzette Stein,Orchard Park,Haro,NY,2017-10-27,1,209.99,Haro Shredder 20 - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
1211,Lizzette Stein,Orchard Park,Haro,NY,2017-10-27,1,209.99,Haro Shredder 20 Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
1211,Lizzette Stein,Orchard Park,Sun Bicycles,NY,2017-10-27,2,899.98,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel
1211,Lizzette Stein,Orchard Park,Trek,NY,2017-10-27,1,2599.99,Trek Domane S 5 Disc - 2017,Road Bikes,Baldwin Bikes,Venita Daniel
1212,Elenore Hensley,Hamburg,Electra,NY,2017-10-27,1,439.99,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1212,Elenore Hensley,Hamburg,Haro,NY,2017-10-27,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1212,Elenore Hensley,Hamburg,Sun Bicycles,NY,2017-10-27,2,899.98,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1212,Elenore Hensley,Hamburg,Trek,NY,2017-10-27,2,2999.98,Trek Stache 5 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1213,Willis Randolph,Harlingen,Electra,TX,2017-10-27,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
1213,Willis Randolph,Harlingen,Electra,TX,2017-10-27,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Rowlett Bikes,Layla Terrell
1213,Willis Randolph,Harlingen,Electra,TX,2017-10-27,2,979.98,Electra Townie Original 7D - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
1213,Willis Randolph,Harlingen,Sun Bicycles,TX,2017-10-27,1,647.99,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
1214,Celestine Kent,Lancaster,Electra,NY,2017-10-28,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer
1214,Celestine Kent,Lancaster,Electra,NY,2017-10-28,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1214,Celestine Kent,Lancaster,Sun Bicycles,NY,2017-10-28,2,501.98,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1214,Celestine Kent,Lancaster,Trek,NY,2017-10-28,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer
1214,Celestine Kent,Lancaster,Trek,NY,2017-10-28,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1215,Nathalie Knowles,West Islip,Sun Bicycles,NY,2017-10-28,2,1499.98,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1215,Nathalie Knowles,West Islip,Surly,NY,2017-10-28,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
1216,Letisha May,North Tonawanda,Electra,NY,2017-10-28,2,979.98,Electra Townie Original 7D - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1216,Letisha May,North Tonawanda,Pure Cycles,NY,2017-10-28,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1216,Letisha May,North Tonawanda,Sun Bicycles,NY,2017-10-28,2,941.98,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel
1216,Letisha May,North Tonawanda,Trek,NY,2017-10-28,1,3199.99,Trek Domane SL Disc Frameset - 2017,Road Bikes,Baldwin Bikes,Venita Daniel
1216,Letisha May,North Tonawanda,Trek,NY,2017-10-28,1,5299.99,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
1217,Verdell Joyner,Far Rockaway,Sun Bicycles,NY,2017-10-28,1,749.99,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1217,Verdell Joyner,Far Rockaway,Sun Bicycles,NY,2017-10-28,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel
1218,Philip Bryan,Oakland,Electra,CA,2017-10-30,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland
1218,Philip Bryan,Oakland,Trek,CA,2017-10-30,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
1219,Gilbert Calhoun,East Elmhurst,Pure Cycles,NY,2017-10-30,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1219,Gilbert Calhoun,East Elmhurst,Trek,NY,2017-10-30,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
1219,Gilbert Calhoun,East Elmhurst,Trek,NY,2017-10-30,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
1220,Bernardina Cooper,Whitestone,Haro,NY,2017-10-31,2,659.98,Haro Downtown 16 - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
1220,Bernardina Cooper,Whitestone,Trek,NY,2017-10-31,1,3499.99,Trek Domane SL 6 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer
1220,Bernardina Cooper,Whitestone,Trek,NY,2017-10-31,2,10599.98,Trek Remedy 9.8 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1221,Minnie Compton,South Richmond Hill,Electra,NY,2017-10-31,2,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1221,Minnie Compton,South Richmond Hill,Electra,NY,2017-10-31,2,699.98,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
1221,Minnie Compton,South Richmond Hill,Electra,NY,2017-10-31,1,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
1221,Minnie Compton,South Richmond Hill,Haro,NY,2017-10-31,2,1099.98,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
1221,Minnie Compton,South Richmond Hill,Trek,NY,2017-10-31,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
1222,Narcisa Knapp,Amarillo,Electra,TX,2017-11-01,1,349.99,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Rowlett Bikes,Layla Terrell
1223,Jenell Crosby,Brentwood,Sun Bicycles,NY,2017-11-02,1,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
1224,Catarina Mendez,West Islip,Sun Bicycles,NY,2017-11-03,1,449.99,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
1224,Catarina Mendez,West Islip,Trek,NY,2017-11-03,1,3499.99,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
1224,Catarina Mendez,West Islip,Trek,NY,2017-11-03,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1224,Catarina Mendez,West Islip,Trek,NY,2017-11-03,1,6499.99,Trek Silque SLR 8 Women's - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer
1225,Yvone Yates,San Pablo,Electra,CA,2017-11-04,1,1099.99,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
1225,Yvone Yates,San Pablo,Surly,CA,2017-11-04,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
1225,Yvone Yates,San Pablo,Trek,CA,2017-11-04,2,5199.98,Trek Domane S 5 Disc - 2017,Road Bikes,Santa Cruz Bikes,Mireya Copeland
1226,Kiana Rivera,Richmond Hill,Electra,NY,2017-11-04,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1226,Kiana Rivera,Richmond Hill,Electra,NY,2017-11-04,1,339.99,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
1226,Kiana Rivera,Richmond Hill,Surly,NY,2017-11-04,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
1226,Kiana Rivera,Richmond Hill,Trek,NY,2017-11-04,1,2299.99,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
1226,Kiana Rivera,Richmond Hill,Trek,NY,2017-11-04,1,6499.99,Trek Silque SLR 8 Women's - 2017,Road Bikes,Baldwin Bikes,Venita Daniel
1227,Sharie Whitaker,Merrick,Electra,NY,2017-11-04,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
1227,Sharie Whitaker,Merrick,Haro,NY,2017-11-04,1,539.99,Haro SR 1.1 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1227,Sharie Whitaker,Merrick,Trek,NY,2017-11-04,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1227,Sharie Whitaker,Merrick,Trek,NY,2017-11-04,2,419.98,Trek Precaliber 16 Girls - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
1227,Sharie Whitaker,Merrick,Trek,NY,2017-11-04,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1228,Bettye Espinoza,Oswego,Electra,NY,2017-11-04,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1228,Bettye Espinoza,Oswego,Haro,NY,2017-11-04,1,209.99,Haro Shredder 20 - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
1228,Bettye Espinoza,Oswego,Trek,NY,2017-11-04,2,5399.98,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer
1229,Arvilla Osborn,Upland,Surly,CA,2017-11-05,2,1665.98,Surly Troll Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
1229,Arvilla Osborn,Upland,Trek,CA,2017-11-05,2,9999.98,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Santa Cruz Bikes,Genna Serrano
1230,Lynda Newman,Saratoga Springs,Haro,NY,2017-11-05,2,1099.98,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1230,Lynda Newman,Saratoga Springs,Trek,NY,2017-11-05,2,939.98,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1231,Myrtle Gardner,Farmingdale,Electra,NY,2017-11-05,1,659.99,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1231,Myrtle Gardner,Farmingdale,Electra,NY,2017-11-05,2,1199.98,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1232,Stacie Sims,Oakland,Sun Bicycles,CA,2017-11-06,2,941.98,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano
1232,Stacie Sims,Oakland,Surly,CA,2017-11-06,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
1232,Stacie Sims,Oakland,Trek,CA,2017-11-06,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
1233,Efren Oliver,Nanuet,Trek,NY,2017-11-06,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer
1233,Efren Oliver,Nanuet,Trek,NY,2017-11-06,2,9999.98,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Baldwin Bikes,Marcelene Boyer
1233,Efren Oliver,Nanuet,Trek,NY,2017-11-06,2,379.98,Trek Precaliber 12 Boys - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
1234,Lizzette Stein,Orchard Park,Sun Bicycles,NY,2017-11-07,2,833.98,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1234,Lizzette Stein,Orchard Park,Trek,NY,2017-11-07,2,10999.98,Trek Domane SLR 6 Disc - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer
1235,Priscilla Wilkins,Albany,Trek,NY,2017-11-07,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1236,Natosha Rowland,Ballston Spa,Sun Bicycles,NY,2017-11-08,1,1559.99,Sun Bicycles ElectroLite - 2017,Electric Bikes,Baldwin Bikes,Venita Daniel
1236,Natosha Rowland,Ballston Spa,Trek,NY,2017-11-08,2,939.98,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
1236,Natosha Rowland,Ballston Spa,Trek,NY,2017-11-08,1,349.99,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
1237,Kaley Blanchard,Palos Verdes Peninsula,Electra,CA,2017-11-09,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland
1237,Kaley Blanchard,Palos Verdes Peninsula,Electra,CA,2017-11-09,2,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Santa Cruz Bikes,Mireya Copeland
1237,Kaley Blanchard,Palos Verdes Peninsula,Electra,CA,2017-11-09,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland
1237,Kaley Blanchard,Palos Verdes Peninsula,Trek,CA,2017-11-09,2,5399.98,Trek Domane S 6 - 2017,Road Bikes,Santa Cruz Bikes,Mireya Copeland
1237,Kaley Blanchard,Palos Verdes Peninsula,Trek,CA,2017-11-09,2,379.98,Trek Precaliber 12 Boys - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland
1238,Heather Chaney,Jamestown,Electra,NY,2017-11-09,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1238,Heather Chaney,Jamestown,Electra,NY,2017-11-09,2,599.98,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
1238,Heather Chaney,Jamestown,Electra,NY,2017-11-09,1,339.99,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
1238,Heather Chaney,Jamestown,Trek,NY,2017-11-09,1,4999.99,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1239,Nakisha Clay,Port Washington,Electra,NY,2017-11-09,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1239,Nakisha Clay,Port Washington,Surly,NY,2017-11-09,1,832.99,Surly Troll Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
1239,Nakisha Clay,Port Washington,Trek,NY,2017-11-09,1,349.99,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
1239,Nakisha Clay,Port Washington,Trek,NY,2017-11-09,2,939.98,Trek Session DH 27.5 Carbon Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
1240,Maira Long,Hicksville,Electra,NY,2017-11-10,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
1240,Maira Long,Hicksville,Electra,NY,2017-11-10,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1240,Maira Long,Hicksville,Electra,NY,2017-11-10,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1240,Maira Long,Hicksville,Sun Bicycles,NY,2017-11-10,2,833.98,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel
1240,Maira Long,Hicksville,Trek,NY,2017-11-10,1,1999.99,Trek Emonda S 5 - 2017,Road Bikes,Baldwin Bikes,Venita Daniel
1241,Mechelle Chan,Richmond Hill,Electra,NY,2017-11-10,1,439.99,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1241,Mechelle Chan,Richmond Hill,Sun Bicycles,NY,2017-11-10,2,833.98,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
1242,Rolanda Larsen,Woodhaven,Electra,NY,2017-11-11,1,659.99,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
1242,Rolanda Larsen,Woodhaven,Haro,NY,2017-11-11,1,249.99,Haro Shredder Pro 20 - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
1242,Rolanda Larsen,Woodhaven,Surly,NY,2017-11-11,1,999.99,Surly Big Dummy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
1242,Rolanda Larsen,Woodhaven,Surly,NY,2017-11-11,1,1549.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
1243,Jacalyn Barnett,Maspeth,Haro,NY,2017-11-11,1,539.99,Haro SR 1.1 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
